cohort,year,tank,treatment,replicate,tube,length,sex,mic,castrated,ploidy
adult,2012,12,1,6,113,4,1,0,1,2
adult,2012,12,1,6,114,3.9,1,0,0,2
adult,2012,12,1,6,115,4.6,1,0,0,2
adult,2012,12,1,6,116,3.8,1,0,0,2
adult,2012,12,1,6,117,3.5,1,0,0,2
adult,2012,12,1,6,118,3.2,1,1,1,2
adult,2012,12,1,6,119,3.5,1,1,1,2
adult,2012,12,1,6,120,3.3,1,0,0,2
adult,2012,12,1,6,121,4,1,0,0,2
adult,2012,12,1,6,122,4.3,1,0,0,2
adult,2012,12,1,6,123,4.1,1,0,0,2
adult,2012,12,1,6,124,3.9,1,0,0,2
adult,2012,12,1,6,125,4.1,1,0,0,2
adult,2012,12,1,6,126,4.1,1,1,1,2
adult,2012,12,1,6,127,4.9,1,0,0,2
adult,2012,12,1,6,128,3.6,1,0,0,2
adult,2012,12,1,6,129,4.2,1,0,0,2
adult,2012,12,1,6,130,4.8,1,1,1,2
adult,2012,12,1,6,131,4,1,0,0,2
adult,2012,12,1,6,132,3.3,1,1,1,2
adult,2012,12,1,6,133,4.3,1,0,0,2
adult,2012,12,1,6,134,4.2,1,1,1,2
adult,2012,12,1,6,135,4,1,0,0,2
adult,2012,12,1,6,136,3.7,1,0,0,2
adult,2012,12,1,6,137,3.3,1,0,0,2
adult,2012,12,1,6,138,3.9,1,0,0,2
adult,2012,12,1,6,139,3.7,1,0,0,2
adult,2012,12,1,6,140,4.2,1,0,0,2
adult,2012,12,1,6,141,4.1,1,0,0,2
adult,2012,12,1,6,142,3.9,1,0,0,2
adult,2012,12,1,6,143,4.6,1,0,0,2
adult,2012,12,1,6,144,3.7,1,0,0,2
adult,2012,12,1,6,145,4,1,0,1,2
adult,2012,12,1,6,146,4.4,1,0,0,2
adult,2012,12,1,6,147,3.8,1,0,0,
adult,2012,12,1,6,148,3.9,1,0,0,
adult,2012,12,1,6,149,3.5,1,0,0,
adult,2012,12,1,6,150,4.2,1,0,0,
adult,2014,1,0,1,A_1,4.3,0,0,0,2
adult,2014,1,0,1,A_2,5.2,0,0,0,3
adult,2014,1,0,1,A_3,4.6,0,0,0,2
adult,2014,1,0,1,A_4,4.4,0,0,0,3
adult,2014,1,0,1,A_5,5.3,0,0,0,3
adult,2014,1,0,1,A_6,5.5,0,0,0,2
adult,2014,1,0,1,A_7,4.2,0,0,0,2
adult,2014,1,0,1,A_8,5,0,0,0,3
adult,2014,1,0,1,A_9,4.9,0,0,0,2
adult,2014,1,0,1,A_10,5,0,0,0,2
adult,2014,1,0,1,A_11,5,0,0,0,3
adult,2014,1,0,1,A_12,4.8,0,0,1,2
adult,2014,1,0,1,A_13,5.1,0,0,0,3
adult,2014,1,0,1,A_14,5.4,0,0,0,3
adult,2014,1,0,1,A_15,2.7,0,0,0,3
adult,2014,1,0,1,A_16,6.1,0,0,0,3
adult,2014,1,0,1,A_17,4.6,0,0,0,2
adult,2014,1,0,1,A_18,5.2,0,0,0,2
adult,2014,1,0,1,A_19,5,0,0,0,2
adult,2014,1,0,1,A_20,4.8,0,0,0,2
adult,2014,1,0,1,A_21,5,0,0,0,3
adult,2014,1,0,1,A_22,5.2,0,0,0,0
adult,2014,1,0,1,A_23,5.2,0,0,0,3
adult,2014,1,0,1,A_24,4.3,0,0,0,2
adult,2014,1,0,1,A_25,5.1,0,0,0,3
adult,2014,1,0,1,A_26,5.1,0,0,0,2
adult,2014,1,0,1,A_27,5,0,0,0,3
adult,2014,1,0,1,A_28,4.7,0,0,0,3
adult,2014,1,0,1,A_29,4.2,0,0,0,0
adult,2014,1,0,1,A_30,4,0,0,0,2
adult,2014,1,0,1,A_31,5.3,0,0,1,2
adult,2014,1,0,1,A_32,5.1,0,0,0,2
adult,2014,1,0,1,A_33,5,0,0,0,0
adult,2014,1,0,1,A_34,4.9,0,0,0,3
adult,2014,1,0,1,A_35,5,0,0,0,2
adult,2014,1,0,1,A_36,4.8,0,0,0,3
adult,2014,1,0,1,A_37,6.4,0,1,1,2
adult,2014,1,0,1,A_38,5,0,0,0,2
adult,2014,1,0,1,A_39,4.9,0,0,0,2
adult,2014,1,0,1,A_40,4.9,0,0,0,2
adult,2014,1,0,1,A_41,4.2,0,0,0,2
adult,2014,1,0,1,A_42,4.9,0,0,0,3
adult,2014,1,0,1,A_43,4.9,0,0,0,2
adult,2014,1,0,1,A_44,4.5,0,0,0,2
adult,2014,1,0,1,A_45,5,0,0,0,3
adult,2014,1,0,1,A_46,5,0,0,0,3
adult,2014,1,0,1,A_47,5,0,0,0,2
adult,2014,1,0,1,A_48,5.5,0,1,1,3
adult,2014,1,0,1,A_49,4.8,0,0,1,2
adult,2014,1,0,1,A_50,4.8,0,0,0,3
adult,2014,1,0,1,A_51,4.8,0,0,0,
adult,2014,1,0,1,A_52,4.3,0,0,0,
adult,2014,1,0,1,A_53,4.9,0,0,0,
adult,2014,1,0,1,A_54,5.3,0,0,0,
adult,2014,1,0,1,A_55,4.2,0,0,1,
adult,2014,1,0,1,A_56,5.2,0,0,0,
adult,2014,1,0,1,A_57,5,0,0,0,
adult,2014,1,0,1,A_58,5.5,0,0,0,
adult,2014,1,0,1,A_59,5,0,0,0,
adult,2014,1,0,1,A_60,5.1,0,0,0,
adult,2014,1,0,1,A_61,4.1,0,0,0,
adult,2014,1,0,1,A_62,5,0,0,0,
adult,2014,1,0,1,A_63,5,0,0,0,
adult,2014,1,0,1,A_64,5.1,0,0,0,
adult,2014,1,0,1,A_65,4.5,0,0,1,
adult,2014,1,0,1,A_66,4.1,0,0,0,
adult,2014,1,0,1,A_67,4.5,0,0,0,
adult,2014,1,0,1,A_68,5.8,0,0,0,
adult,2014,1,0,1,A_69,4.8,0,0,0,
adult,2014,1,0,1,A_70,5.2,0,0,0,
adult,2014,1,0,1,A_71,5.2,0,0,0,
adult,2014,1,0,1,A_72,5,0,0,0,
adult,2014,1,0,1,A_73,4.8,0,0,1,
adult,2014,1,0,1,A_74,4.7,0,0,1,
adult,2014,1,0,1,A_75,4.8,0,0,0,
adult,2014,1,0,1,A_76,4.7,0,0,0,
adult,2014,1,0,1,A_77,4.9,0,0,0,
adult,2014,1,0,1,A_78,5.2,0,0,0,
adult,2014,1,0,1,A_79,5,0,0,0,
adult,2014,1,0,1,A_80,4.7,0,0,0,
adult,2014,1,0,1,A_81,4.8,0,0,0,
adult,2014,1,0,1,A_82,4.8,0,0,0,
adult,2014,1,0,1,A_83,5,0,0,0,
adult,2014,1,0,1,A_84,4.9,0,0,0,
adult,2014,1,0,1,A_85,5,0,0,0,
adult,2014,1,0,1,A_86,5,0,0,0,
adult,2014,1,0,1,A_87,4.5,0,0,0,
adult,2014,1,0,1,A_88,5.1,0,0,1,
adult,2014,1,0,1,A_89,4.5,0,0,0,
adult,2014,1,0,1,A_90,4.7,0,0,0,
adult,2014,1,0,1,A_91,5.2,0,0,0,
adult,2014,1,0,1,A_92,5.2,0,0,0,
adult,2014,1,0,1,A_93,5,0,0,0,
adult,2014,1,0,1,A_95,5,0,0,0,
adult,2014,1,0,1,A_94,4.2,0,0,1,
adult,2014,1,0,1,A_96,4.1,0,0,0,
adult,2014,1,0,1,A_97,5,0,0,0,
adult,2014,1,0,1,A_98,2.2,0,0,0,
adult,2014,1,0,1,A_99,4.6,0,0,0,
adult,2014,1,0,1,A_100,4.5,0,0,0,
adult,2014,1,0,1,A_101,5,0,0,0,
adult,2014,1,0,1,A_102,4.9,0,0,0,
adult,2014,1,0,1,A_103,5.6,0,0,1,
adult,2014,1,0,1,A_104,4.6,0,0,0,
adult,2014,1,0,1,A_105,5.3,0,0,1,
adult,2014,1,0,1,A_106,5,0,0,0,
adult,2014,1,0,1,A_107,4.6,0,0,1,
adult,2014,1,0,1,A_108,4.8,0,0,0,
adult,2014,1,0,1,A_109,5,0,0,0,
adult,2014,1,0,1,A_110,5.6,0,0,1,
adult,2014,1,0,1,A_111,5.1,0,0,0,
adult,2014,1,0,1,A_112,5,0,0,0,
adult,2014,1,0,1,A_113,5.5,0,0,0,
adult,2014,1,0,1,A_114,5.8,0,0,0,
adult,2014,1,0,1,A_115,5.1,0,0,0,
adult,2014,1,0,1,A_116,4.5,0,0,0,
adult,2014,1,0,1,A_117,5.5,0,0,0,
adult,2014,1,0,1,A_118,4.8,0,0,0,
adult,2014,1,0,1,,3.9,1,0,0,2
adult,2014,1,0,1,,3.8,1,0,0,2
adult,2014,1,0,1,,4,1,0,0,2
adult,2014,1,0,1,,4.1,1,0,0,2
adult,2014,1,0,1,,4.4,1,0,0,2
adult,2014,1,0,1,,3.9,1,0,0,2
adult,2014,1,0,1,,3.9,1,0,0,2
adult,2014,1,0,1,,4,1,0,0,2
adult,2014,1,0,1,,4,1,0,0,2
adult,2014,1,0,1,,3.8,1,0,0,2
adult,2014,1,0,1,,3.9,1,0,0,2
adult,2014,1,0,1,,4.9,1,0,1,2
adult,2014,1,0,1,,4.5,1,0,0,2
adult,2014,1,0,1,,4.2,1,0,0,
adult,2014,1,0,1,,4.5,1,0,0,
adult,2014,1,0,1,,4,1,0,0,
adult,2014,1,0,1,,3.8,1,0,0,
adult,2014,1,0,1,,4,1,0,0,
adult,2014,1,0,1,,4.2,1,0,0,
adult,2014,1,0,1,,4.6,1,0,0,
adult,2014,1,0,1,,3.8,1,0,0,
adult,2014,1,0,1,,4.9,1,0,0,
adult,2014,1,0,1,,4.5,1,0,0,
adult,2014,1,0,1,,4.5,1,0,0,
adult,2014,1,0,1,,3.9,1,0,0,
adult,2014,1,0,1,,3.9,1,0,0,
adult,2014,1,0,1,,4,1,0,0,
adult,2014,1,0,1,,4.1,1,0,0,
adult,2014,1,0,1,,4.8,1,0,1,
adult,2014,1,0,1,,4,1,0,0,
adult,2014,1,0,1,,3.9,1,0,0,
adult,2014,1,0,1,,4,1,0,0,
adult,2014,2,1,1,B_1,3.1,0,1,1,0
adult,2014,2,1,1,B-2,4.5,0,0,0,2
adult,2014,2,1,1,B_3,5.4,0,0,0,2
adult,2014,2,1,1,B-4,4.9,0,0,0,2
adult,2014,2,1,1,B_5,4.9,0,0,0,2
adult,2014,2,1,1,B-6,4.9,0,0,0,2
adult,2014,2,1,1,B_7,5,0,0,0,2
adult,2014,2,1,1,B-8,5,0,0,0,2
adult,2014,2,1,1,B_9,4.2,0,0,0,0
adult,2014,2,1,1,B-10,5.3,0,0,0,2
